eng_name,weight,category,Energy,Water,Protein,Fat,Ash,Carbohydrate,Total sugars,Sucrose,Glucose,Fructose,Lactose,Maltose,Galactose,Total Dietary Fiber,Water Soluble Dietary Fiber,Water Insoluble Dietary Fiber,Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Manganese,Selenium,Molybdenum,Iodine,Retinol,β-Carotene,Thiamin,Total Riboflavin,Total Niacin,Niacin equivalents,Nicotinic acid,Nicotinamide,Pantothenic acid,Total Vitamin B6,Pyridoxine,Biotin,Dietary Folate Equivalent,Food Folate,Folic acid,Cyanocobalamin,Total Ascorbic Acid,Vitamin D (Ergocalciferol + Cholecalciferol),Ergocalciferol,Cholecalciferol,Total Vitamin E,α-tocopherol,β-tocopherol,γ-tocopherol,δ-tocopherol,α-tocotrienol,β-tocotrienol,γ-tocotrienol,δ-tocotrienol,Total Vitamin K,Phylloquinone,Parquinone,Sum of 19 amino acids,Total essential amino acid,Isoleucine,Leucine,Lysine,Methionine,Phenylalanine,Threonine,Tryptophan,Valine,Histidine,Arginine,Total non-essential amino acid,Tyrosine,Cystine,Alanine,Aspartic acid,Glutamic acid,Glycine,Proline,Serine,Taurine,Cholesterol,Total fatty acid,Total essential fatty acid,Saturated Fatty acid,Butyric,Caproic,Caprylic,Capric,Lauric,Tridecanoic,Mysistic,Pentadecanoic,Palmitic,Heptadecanoic,Stearic,Arachidic,Henicosanoic,Begenic,Tricosanoic,Lignoceric,Monounsaturated fatty acid,Myristoleic ,Palmitoleic ,Heptadecenoic,Oleic ,Vaccenic,Gadoleic,Erucic,Nervonic,Polyunsaturated fatty acid,Linoleic,a-linolenic ,γ-linolenic,Eicosadienoic,Icosatrienoic ,Eicosatrienoic,Arachidonic,Timnodonic/Eicosapentaenoic(EPA),Docosadienoic,Clupanodonic/Docosapentaenoic (DPA),Docosahexaenoic (DHA),Total n-3 polyunsaturated Fatty acid,Total n-6 polyunsaturated Fatty acid,Trans fatty acid,Trans oleic ,Trans linolenic,Trans linolenic.1,Sodium Chloride Equivalent
stir-fried pork and aubergine,64.5,Side dish_stir_fried_main,70.28699999999999,50.6831,7.741860000000001,3.28822,0.77154,2.12088,0.92294,0.065,0.44343999999999995,0.4145,0.0,0.0,0.0,0.5976,0.0694,0.5282,7.233,0.28024,12.345999999999998,79.363,178.979,108.59200000000001,0.4908,0.013444,0.055420000000000004,7.65942,1.7039,0.057260000000000005,0.3,8.554,0.092776,0.11464200000000001,0.6471060000000001,0.0,0.0,0.0,0.2179,0.0,0.02143,0.9641200000000001,4.02,4.02,0.0,0.114,1.31772,0.0,0.0,0.0,1.1286399999999999,0.18188,0.0162,0.6251800000000001,0.30538000000000004,0.0,0.0,0.0,0.0,2.12144,2.12144,0.0,6663.844,3313.672,276.068,540.832,604.786,170.204,267.594,315.818,84.492,312.07,285.2,456.608,3350.172,241.51,75.432,395.954,662.632,1078.576,329.67400000000004,281.82,284.574,0.0,16.044,3.13108,1.36704,0.72328,0.0,0.0,0.0,1.002,0.867,0.0,16.7682,0.0,460.55627999999996,6.32688,205.01504,9.04302,0.0,7.084980000000001,12.725999999999999,2.8318,0.9945799999999999,0.0,31.90512,0.0,866.5586400000001,72.5577,23.92612,0.0,0.0,1.37904,1229.45696,138.96274,0.0,4.827,1.215,2.136,0.0,0.0,0.0,1.659,0.0,0.14126,1.23796,0.03418,4.2634,15.682579999999998,14.6226,0.2721
stir-fried pork and broccoli,69.5,Side dish_stir_fried_main,73.78699999999999,54.5631,8.085360000000001,3.3202199999999995,0.87054,2.76638,1.00494,0.201,0.40993999999999997,0.39399999999999996,0.0,0.0,0.0,0.8126,0.0594,0.7532,11.883,0.37524,14.245999999999999,86.413,213.87900000000002,110.19200000000001,0.5278,0.011644,0.08582000000000001,7.9134199999999995,2.3749,0.057260000000000005,0.3,316.154,0.094326,0.11474200000000001,0.789906,0.0,0.0,0.0,0.2098,0.0,0.02443,0.63812,9.62,9.62,0.0,0.114,5.84422,0.0,0.0,0.0,1.3181399999999999,0.34388,0.0162,0.64918,0.30538000000000004,0.0035,0.0,0.0,0.0,30.213440000000002,30.213440000000002,0.0,6886.294,3411.072,283.818,554.0319999999999,614.286,173.454,276.444,326.318,87.992,321.47,289.0,484.25800000000004,3475.222,247.36,77.882,412.404,685.7819999999999,1125.776,338.024,286.77,301.224,0.0,16.044,3.15958,1.38504,0.73228,0.0,0.0,0.0,1.002,0.867,0.0,16.7897,0.0,465.85528,6.32688,204.34503999999998,9.34352,3.3165,7.44798,12.725999999999999,3.3303,0.99608,0.0,32.08562,0.0,867.03614,74.1592,23.934620000000002,0.0,0.0,1.39704,1238.15146,148.67874,0.0,4.827,1.215,2.136,0.0,0.0,0.0,1.659,0.0,0.15075999999999998,1.2464600000000001,0.03418,4.2634,15.682579999999998,14.6226,0.2771
stir-fried pork and vegetables,59.5,Side dish_stir_fried_main,69.687,45.9281,7.673360000000001,3.2952199999999996,0.74054,1.96838,0.88644,0.201,0.37394,0.3115,0.0,0.0,0.0,0.3476,0.0444,0.3032,6.632999999999999,0.32024,10.796,77.163,171.87900000000002,110.042,0.4138,0.007894,0.04022,7.7964199999999995,1.1299,0.057260000000000005,0.3,285.80400000000003,0.092376,0.093792,0.646306,0.0,0.0,0.0,0.1612,0.0,0.020380000000000002,0.63812,3.17,3.17,0.0,0.114,9.568719999999999,0.0,0.0,0.0,1.16514,0.21488000000000002,0.0162,0.6251800000000001,0.30538000000000004,0.0035,0.0,0.0,0.0,2.84444,2.84444,0.0,6554.194,3261.3720000000003,271.368,533.332,596.286,168.65400000000002,262.04400000000004,311.168,83.34200000000001,305.87,281.5,447.80800000000005,3292.822,238.06,73.832,393.80400000000003,643.932,1061.876,324.67400000000004,276.57,280.074,0.0,16.044,3.13258,1.37154,0.72028,0.0,0.0,0.0,1.002,0.867,0.0,16.7897,0.0,458.79778,6.32688,203.45404,9.07502,0.0,7.14048,12.725999999999999,2.8593,0.9945799999999999,0.0,31.913120000000003,0.0,866.68514,72.6427,23.934620000000002,0.0,0.0,1.38354,1233.60796,139.35773999999998,0.0,4.827,1.215,2.136,0.0,0.0,0.0,1.659,0.0,0.14176,1.24196,0.03418,4.2634,15.682579999999998,14.6226,0.2771
stir-fried pork in oyster sauce,60.5,Side dish_stir_fried_main,75.097,45.4081,7.669060000000001,3.3017199999999995,0.86074,3.3659800000000004,1.20224,0.441,0.42223999999999995,0.33899999999999997,0.0,0.0,0.0,0.4866,0.0414,0.4452,7.843,0.27044,10.866,78.393,171.919,152.472,0.4595,0.009204,0.037000000000000005,9.86912,0.9016,0.18775999999999998,0.33,289.754,0.090516,0.082452,0.689856,0.0,0.0,0.0,0.18559,0.0,0.02093,0.63812,5.26,5.26,0.0,0.1203,2.92722,0.0,0.0,0.0,1.21564,0.25738,0.0162,0.63318,0.30538000000000004,0.0035,0.0,0.0,0.0,11.96744,11.96744,0.0,6551.884,3262.772,267.998,529.102,602.776,169.614,259.92400000000004,310.658,84.37200000000001,303.61,281.32,453.398,3289.112,239.34,74.112,394.774,642.592,1051.116,335.584,272.07,279.524,0.0,16.044,3.14308,1.37604,0.72488,0.0,0.0,0.0,1.002,0.867,0.0,17.1824,0.0,461.35038,6.32688,203.82244,9.16452,1.1055,7.24298,12.7494,3.0163,0.9953799999999999,0.0,32.00242,0.0,866.8657400000001,73.2169,23.934620000000002,0.0,0.0,1.3886399999999999,1235.16236,142.46473999999998,0.0,4.8582,1.215,2.136,0.0,0.3558,0.0,1.659,0.2085,0.14536,1.24346,0.03418,4.2634,15.682579999999998,14.6226,0.3861
udon (white wheat noodles) with stir-fried beef,88.2,Side dish_stir_fried_main,176.804,59.7374,5.7492,13.26418,0.77254,8.04668,1.1618,0.441,0.4093,0.3115,0.0,0.0,0.0,0.95,0.105,0.845,10.546,0.7868,9.17,59.328,125.20200000000001,178.622,1.4536799999999999,0.028338,0.061752,9.8427,6.5748,1.1,7.83,277.022,0.03852,0.13498,0.79698,0.0,0.0,0.0,0.10969000000000001,0.0,0.00548,0.83516,14.86,14.86,0.0,0.5553,2.427,0.0,0.0,0.0,3.03084,0.40278,0.042,1.47888,0.76168,0.0125,0.282,0.051,0.0,7.507439999999999,7.507439999999999,0.0,5291.802,2541.1479999999997,299.414,425.594,427.21,113.72200000000001,227.79,231.392,54.9,252.646,174.57,333.91,2750.6540000000005,173.51,68.624,309.256,526.832,890.64,295.874,257.774,228.144,0.0,23.688000000000002,12.32854,3.19582,4.0679,0.0,0.0,1.8315,6.7875,13.872,0.99,334.5632,30.105,2642.50338,61.422180000000004,924.3309199999999,21.87742,0.9209999999999999,19.03144,0.3444,7.9938,4.7381400000000005,71.313,377.80562000000003,0.0,3995.77634,228.84427999999997,62.94242,1.551,0.0,3.21742,2839.2844,341.97314,0.0,4.3062,0.0,11.765999999999998,15.132,0.3558,0.0,2.274,0.2085,0.34415999999999997,2.87074,0.30508,171.2335,86.12978000000001,46.3095,0.446
udon (white wheat noodles) with stir-fried teriyaki chicken,90.3,Side dish_stir_fried_main,125.581,65.835,8.5473,5.86178,1.21194,8.826080000000001,1.5905,0.201,0.373,0.3115,0.0,0.0,0.0,0.915,0.105,0.805,18.967,0.555,8.12,55.415,184.015,240.878,0.10697999999999999,0.017318,0.076262,1.6755,3.174,0.647,14.1,351.704,0.09486,0.07966000000000001,1.14905,0.0,0.0,0.0,0.0299,0.005,0.004529999999999999,4.35316,9.3,9.3,0.0,0.0,2.952,0.0,0.0,0.0,3.08704,0.36398,0.0425,1.45938,0.76168,0.0155,0.376,0.068,0.0,20.08409,20.08409,0.0,906.482,321.878,29.554000000000002,59.56399999999999,30.85,12.902000000000001,44.15,28.701999999999998,9.0,36.705999999999996,19.95,50.5,584.604,23.05,18.204,33.205999999999996,72.152,276.26,32.454,85.874,43.403999999999996,0.0,0.0,5.20104,3.05682,0.8323,0.0,0.0,2.4419999999999997,2.158,0.0,0.0,4.6365,0.0,585.18918,4.39168,189.59852,17.78642,0.0,18.34044,0.0,7.7308,1.24034,0.0,4.66482,0.0,1121.99424,75.33708,38.07092,0.0,0.03,3.05682,2717.8590000000004,338.10064,0.0,0.0,0.0,0.0,0.037000000000000005,0.0,0.0,0.0,0.0,0.33805999999999997,2.71924,0.07157999999999999,1.758,35.63728,33.766,0.6001
udon (white wheat noodles) with stir-fried smoked duck,91.3,Side dish_stir_fried_main,135.797,65.4257,7.47173,6.3605,1.20864,11.40943,1.34697,0.601,0.43396999999999997,0.3115,0.0,0.0001,0.0004,0.9133,0.1057,0.8076,18.084,0.91822,12.523,81.642,172.75900000000001,287.30400000000003,0.73014,0.090891,0.084476,13.59781,3.8619,0.8667299999999999,3.35,351.57199999999995,0.094718,0.068266,1.810313,0.0,0.0,0.0,0.73075,0.0,0.018705,5.67364,11.625,11.625,0.0,1.0335,3.0988599999999997,0.39,0.0,0.39,3.19944,0.45198,0.0425,1.47738,0.76178,0.0216,0.3761,0.068,0.0001,20.08409,20.08409,0.0,6964.613,3327.455,309.056,540.823,602.6080000000001,142.358,291.437,320.355,81.036,334.89300000000003,233.425,471.464,3637.158,240.065,68.223,398.39,672.7919999999999,1220.3980000000001,342.404,344.80699999999996,311.67900000000003,38.4,29.358,6.08576,3.20388,1.18444,0.0,0.0,2.4419999999999997,2.158,0.309,0.0,9.416,0.444,756.46128,5.48968,317.11983,19.13042,0.21899999999999997,19.14896,43.038000000000004,8.22715,1.60686,0.6809999999999999,30.99182,0.0,1441.2762400000001,91.59259,41.07992,0.33,0.03,3.2168799999999997,2860.76703,343.78533999999996,0.0,2.5869999999999997,0.0,4.587,0.037000000000000005,1.157,0.0,2.199,2.4505,0.35106,2.8693,0.07758,3.906,37.01228,36.22,0.731
stir-fried udon (white wheat noodles) with seafood and green bean sprout,101.3,Side dish_stir_fried_main,132.347,74.7257,7.576230000000001,5.8415,1.50614,11.65043,1.05997,0.5685,0.29447,0.1965,0.0,0.0001,0.0004,0.9983,0.1257,0.8726,32.284,1.1652200000000001,10.722999999999999,110.292,153.509,323.05400000000003,0.29564,0.071341,0.075676,5.24231,6.1164,0.9907299999999999,3.05,351.972,0.046068,0.091116,0.9183629999999999,0.0,0.0,0.0,0.14085,0.0,0.0063549999999999995,4.33114,16.075,16.075,0.0,0.4475,3.94386,0.603,0.0,0.603,3.14744,0.41198,0.0425,1.47138,0.76178,0.0156,0.3761,0.068,0.0001,20.83819,20.83819,0.0,2493.513,1095.055,104.60600000000001,192.97299999999998,156.358,34.658,114.637,103.805,22.586,109.993,72.375,183.06400000000002,1398.4579999999999,76.815,34.573,47.09,258.342,522.498,136.404,170.30700000000002,119.729,32.7,2.095,5.3327599999999995,3.05788,0.8719399999999999,0.0,0.0,2.4419999999999997,2.158,0.0,0.0,6.154,0.415,612.1557799999999,5.27268,195.78833,18.027420000000003,0.0,18.58096,3.111,7.88565,1.24936,0.0,4.99982,0.0,1123.38074,76.34159,41.97292,0.8759999999999999,0.598,3.13888,2718.23903,339.01134,0.0,0.332,0.58,0.0,0.037000000000000005,16.383,0.16,0.44,62.4575,0.41906000000000004,2.7203,0.07257999999999999,1.932,35.70228,34.249,0.826
stir-fried vegetables in oyster sauce,74.4,Side dish_stir_fried_main,77.844,57.0958,8.35713,2.6872,1.37364,4.886830000000001,0.93537,0.5141,0.25687,0.1639,0.0,0.0001,0.0004,0.4713,0.0667,0.4046,25.935,0.69112,13.142999999999999,121.749,188.702,327.2,0.40894,0.115881,0.027576,3.9653099999999997,2.0811,0.41203,0.05,203.87400000000002,0.022938,0.068446,0.837673,0.0,0.0,0.0,0.25528,0.0,0.006965000000000001,2.44434,10.635,10.635,0.0,0.8845,2.2139599999999997,1.206,0.0,1.206,1.19674,0.23748000000000002,0.0162,0.63518,0.30548000000000003,0.0022,0.0001,0.0,0.0001,9.78619,9.78619,0.0,3184.493,1555.165,149.336,271.053,240.28799999999998,44.248000000000005,140.847,153.605,27.646,144.843,102.765,280.534,1629.328,108.095,34.333,35.39,334.13199999999995,531.918,192.09400000000002,171.92700000000002,156.039,65.4,4.19,2.3631599999999997,1.24168,0.40074,0.0,0.0,0.0,0.0,0.0,0.0,4.0021,1.003,276.60558,3.51988,92.00453,7.59422,0.0,7.457260000000001,6.183,3.01395,0.52956,0.0,2.48592,0.0,467.93914,32.260690000000004,22.70222,1.7519999999999998,1.151,1.40268,1107.0461300000002,135.15594,0.0,0.612,1.16,0.0,0.0185,32.173,0.32,0.88,124.5675,0.29406,1.1088,0.030180000000000002,0.9544,14.230579999999998,14.3436,0.8291
stir-fried beef and green bean sprout,72.4,Side dish_stir_fried_main,113.23,52.641000000000005,6.27206,7.79312,1.03654,4.35728,1.38644,0.601,0.44643999999999995,0.33899999999999997,0.0,0.0,0.0,0.7416,0.0714,0.6702,8.802,0.70114,9.866,64.396,147.526,249.136,1.5778,0.022934,0.04701,11.37492,5.2083,0.64376,3.65,289.972,0.020886000000000002,0.11839200000000001,0.920326,0.0,0.0,0.0,0.08125,0.0,0.00743,0.90212,13.8,13.8,0.0,0.4215,3.5862199999999995,0.0,0.0,0.0,1.22484,0.25158,0.0162,0.64818,0.30538000000000004,0.0035,0.0,0.0,0.0,13.09859,13.09859,0.0,5523.714,2702.8520000000003,229.488,463.972,506.316,129.994,240.38400000000001,250.018,60.222,257.12,202.7,362.63800000000003,2820.862,204.78,63.342,339.224,571.112,865.836,306.264,242.12,228.18400000000003,0.0,19.647000000000002,6.330080000000001,1.34604,2.0617799999999997,0.0,0.0,0.0,2.679,6.24,0.51,174.3982,13.065,1366.99218,26.95188,447.96654,9.50202,1.7505,7.98548,0.237,3.5353,2.7490799999999997,61.001999999999995,270.94062,0.0,2247.76314,140.7372,28.12862,0.816,0.0,1.35904,1190.33446,141.72824,0.0,1.9569999999999999,0.0,8.154,14.751,0.593,0.0,1.8869999999999998,0.3475,0.14426,1.21496,0.16018,95.5024,43.51358,22.1016,0.62
stir-fried beef and green bean sprout,70.0,Side dish_stir_fried_main,78.362,55.7781,7.597860000000001,4.28177,0.7096899999999999,2.08918,0.64244,0.065,0.31094,0.2665,0.0,0.0,0.0,0.5826,0.0644,0.5182,8.383,0.98924,9.796,67.71300000000001,149.629,117.34200000000001,1.9163,0.028194,0.05407000000000001,7.45637,5.8054,0.25645999999999997,0.6,11.404000000000002,0.040175999999999996,0.105992,0.798956,0.0,0.0,0.0,0.2416,0.0,0.01653,1.0766200000000001,12.12,12.12,0.0,0.534,3.52472,0.0,0.0,0.0,1.38699,0.19693,0.02025,0.78238,0.38143,0.003,0.0,0.003,0.0,4.8253900000000005,4.8253900000000005,0.0,6906.444,3517.422,344.26800000000003,614.482,671.2360000000001,160.904,295.244,339.76800000000003,71.742,353.27,248.8,417.708,3389.022,242.81,74.632,402.004,725.932,1072.826,298.92400000000004,277.22,294.67400000000004,0.0,18.3,4.08053,1.57344,0.9803799999999999,0.0,0.0,0.0,0.74,1.4609999999999999,0.0,46.9675,4.056,633.68168,16.329179999999997,233.57084,9.55067,3.6660000000000004,9.26223,15.954,4.048,1.4526299999999999,11.991,88.23456999999999,0.0,1243.8663900000001,84.18135,23.822670000000002,0.06,0.0,1.58244,1404.46946,167.96913999999998,0.0,1.0859999999999999,0.0,7.068,0.207,0.0,0.066,1.2690000000000001,0.0,0.16956,1.44661,0.06508,18.476,24.87953,20.976,0.3021
stir-fried bacon and green bean sprout,62.0,Side dish_stir_fried_main,96.7,44.465,4.3475,6.2867,1.3031,5.5977,1.591,0.601,0.451,0.3115,0.0,0.2275,0.0,0.58,0.065,0.515,6.25,0.1775,6.7,64.4,98.7,395.95,0.489,0.01695,0.03245,8.5678,4.783,0.4563,0.3,276.75,0.07205,0.0633,1.11885,0.0,0.0,0.0,0.03355,0.0,0.00745,0.1015,12.4,12.4,0.0,0.0705,16.7675,0.145,0.0,0.145,1.1854,0.2142,0.0162,0.6173,0.3042,0.026000000000000002,0.0,0.0075,0.0,3.95735,3.95735,0.0,4189.8,2219.75,181.95,339.15,506.1,145.3,163.8,270.45,49.55,195.95,115.35,252.15,1970.05,127.15,44.9,233.4,388.9,642.85,206.15,182.05,144.65,0.0,14.37,6.0138,1.6626,1.7579,0.0,0.0,0.0,2.6975,2.7125,0.0,57.4322,2.11,1101.4546,16.8312,547.1012,12.4686,4.625,7.147,0.039,2.9943,2.4872,0.815,112.8278,0.0,2149.7205,174.8771,46.9472,0.5325,0.0,1.7061,1483.364,163.7351,0.0,24.967,5.27,4.8325,15.89,0.593,0.0,3.6625,3.1025,0.1767,1.5296,0.0626,23.0539,21.0793,18.4976,1.015
stir-fried bacon and broccoli,62.0,Side dish_stir_fried_main,99.55,43.535,4.55,6.3092,1.4111,6.1947,1.7095,0.601,0.48700000000000004,0.39399999999999996,0.0,0.2275,0.0,0.79,0.05,0.74,10.15,0.2645,8.95,70.55,140.85,395.8,0.5715,0.01155,0.0686,8.2558,1.6255,0.2703,0.3,315.6,0.0665,0.07605,1.1964,0.0,0.0,0.0,0.08215,0.0,0.0115,0.1015,10.75,10.75,0.0,0.0705,20.057000000000002,0.145,0.0,0.145,1.3204,0.3402,0.0162,0.6263,0.3042,0.026000000000000002,0.0,0.0075,0.0,30.1952,30.1952,0.0,4319.85,2277.05,185.25,348.0,510.9,148.0,167.4,278.4,51.35,199.4,115.65,272.7,2042.8,130.45,47.0,246.15,366.55,692.35,214.7,187.3,158.3,0.0,14.37,6.0318,1.6731,1.7654,0.0,0.0,0.0,2.6975,2.7125,0.0,57.4322,2.11,1105.3681,16.8312,547.5017,12.6456,7.9415,7.263999999999999,0.039,3.1683,2.4872,0.815,113.0003,0.0,2149.4205,176.2211,46.9472,0.5325,0.0,1.7166,1486.5620000000001,171.6956,0.0,24.967,5.27,4.8325,15.89,0.593,0.0,3.6625,3.1025,0.1842,1.5326,0.0626,23.0539,21.0793,18.4976,1.015
stir-fried pork and green bean sprout,72.4,Side dish_stir_fried_main,153.10399999999998,49.3958,4.61333,12.9241,0.97844,4.47693,1.58597,0.601,0.5329699999999999,0.452,0.0,0.0,0.0,0.7183,0.1057,0.6126,9.675,0.24331999999999998,8.193,56.788999999999994,131.872,249.43,0.60964,0.019400999999999998,0.037136,8.50561,4.9239,1.02253,5.75,277.55400000000003,0.16497799999999999,0.088236,0.565563,0.0,0.0,0.0,0.0578,0.0,0.010355,0.30464,12.325,12.325,0.0,0.1635,2.94686,0.201,0.0,0.201,1.2131399999999999,0.24788000000000002,0.0162,0.64018,0.30538000000000004,0.0035,0.0,0.0,0.0,4.589840000000001,4.589840000000001,0.0,4088.5229999999997,1951.115,160.946,318.743,352.908,120.448,156.917,182.985,34.686,194.713,142.775,285.994,2137.408,123.065,50.573,252.04,428.68199999999996,629.448,278.034,201.947,173.61900000000003,0.0,20.565,12.35246,2.41198,4.65724,0.0,0.0,0.0,11.697000000000001,11.859000000000002,0.0,161.0812,0.0,2846.46398,33.28488,1556.25063,26.524520000000003,0.0,7.329460000000001,0.039,3.15495,5.1250599999999995,0.0,271.73512,0.0,4398.80794,338.09918999999996,108.02162,5.919,0.0,2.49398,2152.66223,229.91523999999998,0.0,47.29,14.655,9.42,30.081,0.593,0.0,8.286,0.3475,0.25376,2.2404,0.07618,36.0784,27.34358,13.3776,0.6201
stir-fried pork and washed kimchi,63.7,Side dish_stir_fried_main,146.41899999999998,42.9959,4.37275,12.93598,0.49309,2.8902799999999997,1.82,1.1355,0.373,0.3115,0.0,0.0,0.0,0.32899999999999996,0.037000000000000005,0.292,12.401,0.30295,6.125,53.823,132.822,65.957,0.5354800000000001,0.009583,0.025227,4.6069,0.4702,0.6168,5.7,304.522,0.162245,0.0753,0.473145,0.0,0.0,0.0,0.021,0.0,0.010329999999999999,0.29816,2.38,2.38,0.0,0.153,2.121,0.201,0.0,0.201,1.19414,0.24388,0.0162,0.6251800000000001,0.30538000000000004,0.0035,0.0,0.0,0.0,2.84444,2.84444,0.0,3783.272,1828.408,150.82399999999998,305.079,323.83,117.367,145.19,174.102,31.58,180.606,134.125,265.705,1954.864,115.895,47.809,240.476,359.00699999999995,594.02,250.644,182.49900000000002,164.514,0.0,20.565,12.33644,2.4064200000000002,4.6503,0.0,0.0,0.0,11.697000000000001,11.859000000000002,0.0,160.482,0.0,2841.63933,33.28488,1555.54952,26.433020000000003,0.0,7.13744,0.0,2.8566,5.12254,0.0,271.68212,0.0,4397.93974,337.59168,108.02162,5.919,0.0,2.48742,2150.4145,227.03574,0.0,47.238,14.655,9.42,30.081,0.0,0.0,8.286,0.0,0.24975999999999998,2.2378400000000003,0.07618,36.0784,27.34358,13.3776,0.1555
stir-fried pork and pineapple,59.4,Side dish_stir_fried_main,73.264,44.8428,7.58933,3.2906,0.7126399999999999,3.07023,1.5394700000000001,0.8759999999999999,0.44747,0.21600000000000003,0.0,0.0,0.0,0.3943,0.1287,0.2656,6.325,0.29891999999999996,11.823,72.98899999999999,156.622,108.59,0.40914,0.022461000000000002,0.564646,9.179110000000001,1.6219999999999999,0.055029999999999996,0.3,19.104,0.094708,0.102366,0.612243,0.0,0.0,0.0,0.1413,0.0,0.018605,1.04314,4.295,4.295,0.0,0.114,15.63236,0.0,0.0,0.0,1.1284399999999999,0.18168,0.0162,0.6251800000000001,0.30538000000000004,0.0,0.0,0.0,0.0,2.12144,2.12144,0.0,6493.053000000001,3230.335,270.176,530.953,593.028,168.808,259.47700000000003,309.685,82.756,303.96299999999997,280.525,430.964,3262.718,238.245,74.913,391.32,638.1519999999999,1039.038,324.54400000000004,276.097,280.409,0.0,16.044,3.12696,1.36648,0.71924,0.0,0.0,0.0,1.002,0.867,0.0,16.7682,0.0,458.04708,6.32688,203.46513000000002,9.04302,0.0,7.0834600000000005,12.725999999999999,2.88645,0.9950600000000001,0.0,31.90512,0.0,867.4029400000001,72.58369,23.92612,0.0,0.0,1.37848,1228.76573,139.98123999999999,0.0,4.827,1.215,2.136,0.0,0.0,0.0,1.659,0.0,0.14276,1.2374,0.03418,4.2634,15.682579999999998,14.6226,0.2721
stir-fried pork chops,60.2,Side dish_stir_fried_main,54.184,47.5544,7.2479,1.17918,0.75934,3.7381800000000003,1.9371,1.2505,0.3142,0.3724,0.0,0.0,0.0,0.6579999999999999,0.158,0.5,5.3260000000000005,0.3615,12.42,78.578,194.482,94.162,0.70938,0.028798,0.055552,6.6363,1.6582,0.828,0.9,51.372,0.26837,0.14655,1.59304,0.0,0.0,0.0,0.03937,0.0,0.00965,1.18856,9.38,9.38,0.0,0.15,12.2204,0.06,0.0,0.06,0.41513999999999995,0.30108,0.0055,0.10638,0.00118,0.001,0.0,0.0,0.0,9.79824,9.79824,0.0,6160.982,3094.1279999999997,269.224,538.274,550.03,166.65200000000002,251.76,299.802,65.12,294.796,245.63,412.84,3066.8540000000003,203.02,75.954,368.786,620.7819999999999,996.97,287.204,244.144,269.994,0.0,20.355,1.12404,0.26882,0.3913,0.0,0.0,0.0,1.5630000000000002,2.056,0.0,15.3158,0.17300000000000001,241.59637999999998,3.15768,122.98581999999999,3.1099200000000002,1.1055,0.39194,0.0,0.4433,0.44833999999999996,0.0,21.95782,0.0,386.80174,32.27708,7.80092,0.0,0.0,0.27781999999999996,235.5893,14.153139999999999,0.0,4.922,0.81,2.661,18.965999999999998,0.0,0.0,2.019,0.0,0.016059999999999998,0.26174000000000003,0.00658,3.219,4.07378,0.0,0.23199999999999998
stir-fried pork and paprika,65.5,Side dish_stir_fried_main,71.437,51.3501,7.73796,3.2941199999999995,0.77254,2.4508799999999997,0.9245399999999999,0.065,0.41113999999999995,0.4484,0.0,0.0,0.0,0.5686,0.0974,0.4712,6.672999999999999,0.30924,12.095999999999998,78.35300000000001,179.699,108.75200000000001,0.4219,0.015153999999999999,0.04892,7.744219999999999,2.0114,0.057260000000000005,0.3,90.03399999999999,0.09640599999999999,0.10603199999999999,0.740606,0.0,0.0,0.0,0.17534,0.0,0.020819999999999998,0.9680200000000001,8.07,8.07,0.0,0.114,7.84572,0.0,0.0,0.0,1.43584,0.47388,0.0282,0.6251800000000001,0.30538000000000004,0.0032,0.0,0.0,0.0,3.79664,3.79664,0.0,6651.024,3296.782,274.308,538.972,602.496,169.69400000000002,265.73400000000004,316.468,83.792,309.32,283.73,452.26800000000003,3354.242,240.53,76.362,394.974,668.242,1078.386,328.80400000000003,279.45,287.494,0.0,16.044,3.13618,1.3726399999999999,0.72278,0.0,0.0,0.0,1.0524,1.0318,0.0,17.1506,0.0,459.68467999999996,6.32688,204.07504,9.201419999999999,0.0,7.189780000000001,12.725999999999999,2.8318,0.9945799999999999,0.0,32.01552,0.0,866.7538400000001,72.7697,23.92612,0.0,0.0,1.3846399999999999,1232.08976,141.64354,0.0,4.827,1.215,2.136,0.0,0.0,0.0,1.659,0.0,0.14365999999999998,1.2947600000000001,0.03418,4.2634,15.682579999999998,14.6226,0.2721
